month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201707,94595,"walnut creek, ca",4345,1786,-94,-1275,84.028071,87.4887055,80.5674357,36,0.0435,1.5,0.1613,5,-29,-0.0667,-0.0421,1.4444,498050,-0.1107,-0.033,1.7792
201707,94582,"san ramon, ca",2023,1438,-306,-414,86.335161,87.4887055,85.18161557,36,0.3091,8.5,0.1613,5,-29,0.0151,0.3467,1.6032,1178675,0.0734,0.0734,4.2109
201707,94803,"el sobrante, ca",4742,181,228,276,96.888742,97.09656045,96.68092284,23,-0.1481,-4,-0.2333,-7,-42,0.0099,0.5938,2.4286,570050,-0.0189,0.107,2.0364
201707,94506,"danville, ca",5208,2040,-394,-30,82.344437,76.13396783,88.55490633,45,0.1842,7,-0.1,-5,-20,0.0046,0.2941,1.746,1599050,0.032,0.0323,5.7128
201707,94587,"union city, ca",338,352,-57,429,94.867779,97.67483887,92.06071923,22,0,0,-0.0435,-1,-43,-0.1604,0.64,1.9524,849938,0.0875,0.182,3.0364
201707,94568,"dublin, ca",1043,217,359,-28,96.406843,96.09662069,96.71706524,25,-0.0909,-2.5,0.087,2,-40,0.1635,0.4037,2.4286,897950,0.0564,0.0689,3.2079
201707,94801,"richmond, ca",4554,3285,-741,-2051,75.200289,76.13396783,74.26661045,45,0.3235,11,0.875,21,-20,0.0125,0.2273,1.2857,405938,-0.0438,0.1433,1.4501
201707,94530,"el cerrito, ca",3965,558,-127,207,93.003434,97.67483887,88.33202819,22,0.2222,4,-0.2903,-9,-43,-0.0984,0.3253,1.746,905050,0.0723,0.2947,3.2333
201707,94598,"walnut creek, ca",3784,191,530,-86,96.813445,94.73525691,98.89163303,28,-0.1884,-6.5,-0.0345,-1,-37,0.1498,0.1059,2.9841,1050050,-0.0445,0.0553,3.7513
201707,94610,"oakland, ca",1626,519,-54,-440,93.379917,98.98198904,87.77784471,17,-0.1282,-2.5,0.0625,1,-48,-0.1148,-0.069,1.7143,985050,-0.2115,0.4094,3.5191
201707,94521,"concord, ca",1439,165,307,108,97.072466,97.67483887,96.47009216,22,-0.2542,-7.5,-0.2903,-9,-43,-0.0321,0.2377,2.3968,645050,-0.043,0.0936,2.3044
201707,94544,"hayward, ca",242,220,-63,-22,96.391784,96.09662069,96.68694657,25,0.3158,6,-0.0741,-2,-40,-0.0377,0.3077,2.4286,600050,0.0222,0.1561,2.1436
201707,94550,"livermore, ca",864,153,318,238,97.214023,95.55448467,98.87356183,26,-0.1746,-5.5,-0.2571,-9,-39,-0.0361,0.5583,2.9683,879850,-0.0783,0.0363,3.1433
201707,94509,"antioch, ca",384,244,137,-70,96.108668,96.59659057,95.62074574,24,-0.0769,-2,0.2632,5,-41,-0.0561,0.3491,2.2698,395050,-0.005,0.1286,1.4112
201707,94517,"clayton, ca",8461,261,-124,375,95.864707,92.80163846,98.92777544,30,0.3333,7.5,-0.25,-10,-35,-0.0308,0.4427,3,728938,0.0054,-0.11,2.6041
201707,94561,"oakley, ca",2505,177,71,-59,96.958015,94.73525691,99.18077224,28,0.0566,1.5,-0.0345,-1,-37,-0.0441,0.2342,3.0952,487050,-0.0112,0.0384,1.7399
201706,94087,"sunnyvale, ca",480,628,,,92.772996,99.28584508,86.26014771,13,,,,,-48,,,1.7073,1775050,,,6.3416
201706,94545,"hayward, ca",4571,770,,,91.558323,88.81157297,94.30507233,32.5,,,,,-28.5,,,2.2358,675050,,,2.4116
201706,94530,"el cerrito, ca",3965,431,,,94.63163,97.96740524,91.29585546,18,,,,,-43,,,1.9837,844050,,,3.0154
201706,94705,"berkeley, ca",7574,1006,,,89.690533,95.03753891,84.34352683,24.5,,,,,-36.5,,,1.6341,1485050,,,5.3055
201706,94507,"alamo, ca",7738,1031,,,89.510468,86.82780931,92.19312702,34.5,,,,,-26.5,,,2.0488,1999050,,,7.1418
201706,94509,"antioch, ca",384,381,,,95.129097,94.2196179,96.03857657,26,,,,,-35,,,2.4634,397050,,,1.4184
201706,94601,"oakland, ca",1526,1998,,,83.305866,90.31923335,76.29249832,31,,,,,-30,,,1.3902,557930,,,1.9931
201706,94580,"san lorenzo, ca",4927,362,,,95.345785,94.2196179,96.47195263,26,,,,,-35,,,2.5285,572050,,,2.0436
201706,94595,"walnut creek, ca",4345,1692,,,84.947812,86.82780931,83.0678142,34.5,,,,,-26.5,,,1.5854,560050,,,2.0007
201706,94708,"berkeley, ca",8358,121,,,97.588964,99.37740341,95.80052493,12.5,,,,,-48.5,,,2.439,1159050,,,4.1408
201706,94028,"portola valley, ca",11414,5038,,,66.306537,79.33833852,53.27473601,40.5,,,,,-20.5,,,0.9512,3550050,,,12.6831
201706,94519,"concord, ca",6594,341,,,95.562473,91.94286761,99.18207898,29.5,,,,,-31.5,,,3.4472,543550,,,1.9418
201706,94582,"san ramon, ca",2023,1132,,,88.652872,93.31624245,83.98950131,27.5,,,,,-33.5,,,1.6179,1098050,,,3.9228
201706,94707,"berkeley, ca",8008,61,,,98.522859,99.18818287,97.85753525,13.5,,,,,-47.5,,,2.8537,1392550,,,4.975
201706,94513,"brentwood, ca",584,1021,,,89.583715,83.843008,95.32442166,37,,,,,-24,,,2.3577,664500,,,2.3739
201706,94611,"oakland, ca",894,470,,,94.277605,93.68857963,94.86663004,27,,,,,-34,,,2.3089,1324550,,,4.732
201706,94603,"oakland, ca",4769,947,,,90.145273,90.31923335,89.97131173,31,,,,,-30,,,1.8943,397525,,,1.4201
201706,94521,"concord, ca",1439,472,,,94.228774,91.94286761,96.51467985,29.5,,,,,-31.5,,,2.5366,674050,,,2.408
201706,94621,"oakland, ca",4713,3515,,,74.385033,74.50405909,74.26600745,44,,,,,-17,,,1.3415,398050,,,1.4219
201706,94523,"pleasant hill, ca",2019,100,,,97.851431,96.93584814,98.76701459,21,,,,,-40,,,3.1951,737050,,,2.6331
201706,94607,"oakland, ca",3432,3348,,,75.340292,96.20338155,54.47720198,22.5,,,,,-38.5,,,0.9675,667300,,,2.3839
201706,94588,"pleasanton, ca",3268,810,,,91.243972,90.89910273,91.58884209,30.5,,,,,-30.5,,,2,985094,,,3.5193
201706,94301,"palo alto, ca",5849,2239,,,81.673076,86.82780931,76.51834218,34.5,,,,,-26.5,,,1.3984,5115050,,,18.2744
201706,94610,"oakland, ca",1626,465,,,94.387475,97.46688641,91.30806324,19.5,,,,,-41.5,,,1.9837,1249300,,,4.4632
201706,94803,"el sobrante, ca",4742,409,,,94.857474,93.68857963,96.0263688,27,,,,,-34,,,2.4634,581050,,,2.0757
201706,94598,"walnut creek, ca",3784,721,,,92.000855,86.82780931,97.17389977,34.5,,,,,-26.5,,,2.6585,1098994,,,3.9262
201706,95128,"san jose, ca",2246,2372,,,80.876518,89.26936459,72.4836721,32,,,,,-29,,,1.3008,870050,,,3.1083
201706,94596,"walnut creek, ca",4700,201,,,96.798511,95.62351218,97.97350913,23.5,,,,,-37.5,,,2.8943,1104550,,,3.9461
201706,94606,"oakland, ca",1717,1391,,,86.870537,87.87157419,85.86949887,33.5,,,,,-27.5,,,1.6911,599050,,,2.1401
201706,94804,"richmond, ca",1901,1095,,,88.970274,97.65610694,80.28444119,19,,,,,-42,,,1.4959,429050,,,1.5327
201706,94608,"emeryville, ca",1753,898,,,90.538973,99.10272844,81.97521821,14,,,,,-47,,,1.5528,599550,,,2.1418
201706,94618,"oakland, ca",6117,135,,,97.469938,99.28584508,95.65403162,13,,,,,-48,,,2.4146,952050,,,3.4012
201706,94544,"hayward, ca",242,157,,,97.213575,97.65610694,96.77104315,19,,,,,-42,,,2.5854,586994,,,2.097
201706,94518,"concord, ca",3998,216,,,96.713056,93.68857963,99.73753281,27,,,,,-34,,,4.2195,632050,,,2.2579
201706,94533,"fairfield, ca",199,150,,,97.308185,98.23597632,96.38039431,17,,,,,-44,,,2.5122,407538.5,,,1.4558
201706,94605,"oakland, ca",1418,266,,,96.276628,99.28584508,93.26741134,13,,,,,-48,,,2.1382,579050,,,2.0686
201706,94551,"livermore, ca",1974,44,,,98.767015,98.37026186,99.16376732,16.5,,,,,-44.5,,,3.4309,712499.5,,,2.5454
201706,95050,"santa clara, ca",1758,1901,,,83.849112,91.47897211,76.21925166,30,,,,,-31,,,1.3902,994550,,,3.5531
201706,94526,"danville, ca",2987,507,,,93.89306,91.94286761,95.84325215,29.5,,,,,-31.5,,,2.439,1528550,,,5.4609
201706,94568,"dublin, ca",1043,576,,,93.294879,93.31624245,93.27351523,27.5,,,,,-33.5,,,2.1382,849994,,,3.0366
201706,95051,"santa clara, ca",416,1167,,,88.448392,98.37026186,78.52652139,16.5,,,,,-44.5,,,1.4472,1155050,,,4.1265
201706,94517,"clayton, ca",8461,137,,,97.457731,96.20338155,98.71207959,22.5,,,,,-38.5,,,3.1707,725050,,,2.5902
201706,94566,"pleasanton, ca",1308,1136,,,88.643716,85.19807117,92.08936092,36,,,,,-25,,,2.0407,1628050,,,5.8164
201706,94619,"oakland, ca",4588,463,,,94.399683,97.46688641,91.33247879,19.5,,,,,-41.5,,,1.9837,694050,,,2.4795
201706,94508,"angwin, ca",16403,8848,,,46.679485,64.67679912,28.68217054,50.5,,,,,-10.5,,,0.6098,1150050,,,4.1086
201706,94552,"castro valley, ca",8047,456,,,94.454618,94.49429286,94.41494232,25.5,,,,,-35.5,,,2.252,972050,,,3.4727
201706,94542,"hayward, ca",8408,1075,,,89.16865,88.81157297,89.52572789,32.5,,,,,-28.5,,,1.8699,839469,,,2.999
201706,95126,"san jose, ca",1777,416,,,94.775072,95.03753891,94.51260453,24.5,,,,,-36.5,,,2.2683,912050,,,3.2583
201706,94546,"castro valley, ca",1110,5,,,99.642923,99.59103949,99.69480559,10.5,,,,,-50.5,,,4.122,692500,,,2.4739
201706,94578,"san leandro, ca",1838,811,,,91.237869,86.34560215,96.1301349,35,,,,,-26,,,2.4797,594550,,,2.124
201706,94549,"lafayette, ca",3882,767,,,91.576634,89.78819508,93.36507355,31.5,,,,,-29.5,,,2.1463,1512050,,,5.4019
201706,94025,"menlo park, ca",1330,1704,,,84.871513,95.34883721,74.3941891,24,,,,,-37,,,1.3415,2398050,,,8.5673
201706,94583,"san ramon, ca",2435,564,,,93.416957,90.89910273,95.93481047,30.5,,,,,-30.5,,,2.4472,949050,,,3.3905
201706,94553,"martinez, ca",700,489,,,94.091436,90.89910273,97.28376976,30.5,,,,,-30.5,,,2.6829,600045,,,2.1436
201706,94531,"antioch, ca",2632,87,,,98.095587,98.59610572,97.59506806,16,,,,,-45,,,2.7724,497475,,,1.7772
201706,94587,"union city, ca",338,295,,,95.983642,96.47805652,95.48922664,22,,,,,-39,,,2.3821,781550,,,2.7921
201706,94565,"pittsburg, ca",75,577,,,93.285723,93.03546359,93.53598242,28,,,,,-33,,,2.1626,446050,,,1.5934
201706,94022,"los altos, ca",6036,4156,,,70.963804,67.58224989,74.34535799,48.5,,,,,-12.5,,,1.3415,5195050,,,18.5602
201706,94801,"richmond, ca",4554,2544,,,79.945675,87.34663981,72.54471098,34,,,,,-27,,,1.3008,424550,,,1.5166
201706,94506,"danville, ca",5208,1646,,,85.310993,82.59781481,88.0241714,38,,,,,-23,,,1.7805,1549494,,,5.5357
201706,94597,"walnut creek, ca",3891,190,,,96.917536,96.93584814,96.89922481,21,,,,,-40,,,2.6098,845050,,,3.0189
201706,94577,"san leandro, ca",943,57,,,98.593054,98.23597632,98.95013123,17,,,,,-44,,,3.3008,629550,,,2.249
201706,94303,"palo alto, ca",2385,1490,,,86.269304,92.31520479,80.22340231,29,,,,,-32,,,1.4959,1429550,,,5.1072
201706,94306,"palo alto, ca",3515,1621,,,85.457486,83.20820363,87.70676921,37.5,,,,,-23.5,,,1.7724,2299050,,,8.2136
201706,94561,"oakley, ca",2505,248,,,96.465849,93.9571507,98.97454679,26.5,,,,,-34.5,,,3.3171,492550,,,1.7596
201706,94563,"orinda, ca",6671,1665,,,85.182811,80.05859733,90.30702558,40,,,,,-21,,,1.9106,1795050,,,6.413
201706,94520,"concord, ca",2603,338,,,95.589941,92.69974974,98.48013184,28.5,,,,,-32.5,,,3.0488,480300,,,1.7158
201706,94602,"oakland, ca",2916,269,,,96.252213,94.72624062,97.7781847,25,,,,,-36,,,2.8293,762050,,,2.7224
201706,94541,"hayward, ca",334,153,,,97.25325,97.65610694,96.8503937,19,,,,,-42,,,2.6016,558050,,,1.9936
201706,94550,"livermore, ca",864,471,,,94.23793,89.78819508,98.68766404,31.5,,,,,-29.5,,,3.1545,954550,,,3.4101
201706,94806,"san pablo, ca",573,968,,,89.943844,90.31923335,89.56845511,31,,,,,-30,,,1.8699,446150,,,1.5938
201705,94541,"hayward, ca",334,424,,,94.496523,94.36304942,94.62999752,23.5,,,,,-37.5,,,2.371,550024.5,,,1.9681
201705,94603,"oakland, ca",4769,1535,,,85.960392,80.24584058,91.67494413,38.5,,,,,-22.5,,,2.0887,389050,,,1.392
201705,94578,"san leandro, ca",1838,936,,,90.349516,83.57958778,97.11944375,36,,,,,-25,,,2.8629,582500,,,2.0843
201705,94533,"fairfield, ca",199,123,,,97.9296,98.09411473,97.76508567,16,,,,,-45,,,2.9919,361024.5,,,1.2917
201705,94508,"angwin, ca",16403,9442,,,42.674447,58.31884778,27.03004718,54,,,,,-7,,,0.5806,1157550,,,4.1421
201705,94526,"danville, ca",2987,438,,,94.39409,92.03501366,96.75316613,27,,,,,-34,,,2.75,1347050,,,4.8202
201705,94520,"concord, ca",2603,161,,,97.448473,97.08840328,97.80854234,18.5,,,,,-42.5,,,3.0161,480025,,,1.7176
201705,94806,"san pablo, ca",573,610,,,92.981748,93.74223988,92.22125652,24.5,,,,,-36.5,,,2.129,424775,,,1.5199
201705,94580,"san lorenzo, ca",4927,82,,,98.373479,98.31139806,98.43555997,15.5,,,,,-45.5,,,3.2258,572550,,,2.0487
201705,94530,"el cerrito, ca",3965,720,,,92.224361,96.09510802,88.35361311,20.5,,,,,-40.5,,,1.871,874050,,,3.1276
201705,94552,"castro valley, ca",8047,669,,,92.59995,89.92426124,95.27563943,29.5,,,,,-31.5,,,2.4677,1010050,,,3.6142
201705,94561,"oakley, ca",2505,241,,,96.346536,93.74223988,98.95083188,24.5,,,,,-36.5,,,3.5565,479550,,,1.7159
201705,94025,"menlo park, ca",1330,1375,,,87.065433,97.50434567,76.62652098,17.5,,,,,-43.5,,,1.4355,2296550,,,8.2179
201705,94621,"oakland, ca",4713,2041,,,82.57698,84.07623541,81.07772535,35.5,,,,,-25.5,,,1.5726,387050,,,1.3849
201705,94602,"oakland, ca",2916,192,,,97.026322,99.26123665,94.791408,11.5,,,,,-49.5,,,2.3952,796550,,,2.8502
201705,94545,"hayward, ca",4571,511,,,93.770176,94.36304942,93.1773032,23.5,,,,,-37.5,,,2.2097,662550,,,2.3707
201705,94707,"berkeley, ca",8008,130,,,97.820959,99.4598957,96.18202136,10,,,,,-51,,,2.6371,1298050,,,4.6448
201705,94506,"danville, ca",5208,1080,,,89.213434,87.54656072,90.88030792,32,,,,,-29,,,2.0323,1662050,,,5.9474
201705,94546,"castro valley, ca",1110,186,,,97.103924,94.36304942,99.84479762,23.5,,,,,-37.5,,,4.9758,764050,,,2.7339
201705,94705,"berkeley, ca",7574,654,,,92.668239,98.09411473,87.24236404,16,,,,,-45,,,1.8226,1413550,,,5.0581
201705,94607,"oakland, ca",3432,2353,,,80.85113,96.86491185,64.8373479,19,,,,,-42,,,1.1613,679050,,,2.4298
201705,95128,"san jose, ca",2246,2002,,,82.881177,92.74273653,73.01961758,26,,,,,-35,,,1.3387,825050,,,2.9522
201705,95051,"santa clara, ca",416,1394,,,86.969208,98.71492426,75.22349143,14,,,,,-47,,,1.3952,1100050,,,3.9363
201705,95050,"santa clara, ca",1758,2542,,,79.80817,90.9051403,68.7111994,28.5,,,,,-32.5,,,1.2419,959050,,,3.4317
201705,94606,"oakland, ca",1717,463,,,94.13335,98.71492426,89.55177552,14,,,,,-47,,,1.9435,574550,,,2.0558
201705,94608,"emeryville, ca",1753,1821,,,84.042091,94.04643655,74.03774522,24,,,,,-37,,,1.3629,636050,,,2.2759
201705,94566,"pleasanton, ca",1308,617,,,92.916563,94.04643655,91.78668984,24,,,,,-37,,,2.0968,1660050,,,5.9402
201705,94509,"antioch, ca",384,382,,,94.872113,93.07797368,96.66625279,25.5,,,,,-35.5,,,2.7258,378050,,,1.3527
201705,94517,"clayton, ca",8461,304,,,95.669853,93.41321083,97.92649615,25,,,,,-36,,,3.0484,720500,,,2.5781
201705,94565,"pittsburg, ca",75,258,,,96.225478,97.29327042,95.15768562,18,,,,,-43,,,2.4435,454993.5,,,1.628
201705,94610,"oakland, ca",1626,263,,,96.175813,99.4598957,92.89173082,10,,,,,-51,,,2.1855,915000,,,3.2741
201705,94601,"oakland, ca",1526,1787,,,84.281103,96.09510802,72.46709709,20.5,,,,,-40.5,,,1.3226,498550,,,1.7839
201705,94598,"walnut creek, ca",3784,742,,,92.059846,87.54656072,96.57313136,32,,,,,-29,,,2.7016,1011550,,,3.6196
201705,94507,"alamo, ca",7738,1598,,,85.550658,78.86143531,92.2398808,39.5,,,,,-21.5,,,2.129,2050050,,,7.3358
201705,94568,"dublin, ca",1043,387,,,94.80072,95.43084182,94.17059846,22,,,,,-39,,,2.3145,911250,,,3.2607
201705,95126,"san jose, ca",1777,2118,,,82.15483,86.0938664,78.21579339,33.5,,,,,-27.5,,,1.4839,825050,,,2.9522
201705,94513,"brentwood, ca",584,726,,,92.190216,89.47727837,94.90315371,30,,,,,-31,,,2.4032,648994,,,2.3222
201705,94563,"orinda, ca",6671,1919,,,83.505091,84.07623541,82.93394587,35.5,,,,,-25.5,,,1.6371,1922800,,,6.8805
201705,94605,"oakland, ca",1418,343,,,95.281848,96.09510802,94.46858704,20.5,,,,,-40.5,,,2.3548,592050,,,2.1184
201705,94306,"palo alto, ca",3515,1666,,,85.02297,92.39508319,77.65085672,26.5,,,,,-34.5,,,1.4677,2496550,,,8.9336
201705,94542,"hayward, ca",8408,808,,,91.336603,95.67916563,86.99404023,21.5,,,,,-39.5,,,1.8065,872494,,,3.122
201705,94551,"livermore, ca",1974,52,,,98.693196,97.70921281,99.67717904,17,,,,,-44,,,4.3387,697494,,,2.4958
201705,94521,"concord, ca",1439,331,,,95.399801,93.74223988,97.0573628,24.5,,,,,-36.5,,,2.8468,637050,,,2.2795
201705,94531,"antioch, ca",2632,493,,,93.897442,90.9051403,96.88974423,28.5,,,,,-32.5,,,2.7984,499525,,,1.7874
201705,94618,"oakland, ca",6117,568,,,93.279737,97.93270425,88.62676931,16.5,,,,,-44.5,,,1.8871,1295050,,,4.6341
201705,94801,"richmond, ca",4554,2567,,,79.665384,87.54656072,71.78420661,32,,,,,-29,,,1.3065,452050,,,1.6175
201705,94087,"sunnyvale, ca",480,1072,,,89.266203,99.55922523,78.97318103,9,,,,,-52,,,1.5081,1709550,,,6.1174
201705,94549,"lafayette, ca",3882,428,,,94.481003,93.41321083,95.54879563,25,,,,,-36,,,2.5161,1612550,,,5.7703
201705,94022,"los altos, ca",6036,1624,,,85.330271,91.32108269,79.33945865,28,,,,,-33,,,1.5161,4710925,,,16.8577
201705,94550,"livermore, ca",864,163,,,97.417432,96.6538366,98.18102806,19.5,,,,,-41.5,,,3.121,846550,,,3.0292
201705,94595,"walnut creek, ca",4345,1846,,,83.927241,89.47727837,78.37720387,30,,,,,-31,,,1.4839,549500,,,1.9662
201705,94519,"concord, ca",6594,189,,,97.044947,97.70921281,96.38068041,17,,,,,-44,,,2.6774,552550,,,1.9771
201705,94028,"portola valley, ca",11414,2556,,,79.730569,86.0938664,73.36727092,33.5,,,,,-27.5,,,1.3468,4750050,,,16.9977
201705,94583,"san ramon, ca",2435,435,,,94.406506,92.03501366,96.77799851,27,,,,,-34,,,2.7581,990050,,,3.5427
201705,94619,"oakland, ca",4588,728,,,92.180904,97.08840328,87.27340452,18.5,,,,,-42.5,,,1.8226,687050,,,2.4584
201705,94804,"richmond, ca",1901,1701,,,84.768438,89.92426124,79.61261485,29.5,,,,,-31.5,,,1.5242,428550,,,1.5334
201705,94301,"palo alto, ca",5849,1533,,,85.963496,93.41321083,78.51378197,25,,,,,-36,,,1.4919,4881550,,,17.4682
201705,94043,"mountain view, ca",2380,1722,,,84.678421,95.10181276,74.25502856,22.5,,,,,-38.5,,,1.371,1464550,,,5.2407
201705,94577,"san leandro, ca",943,222,,,96.576235,95.67916563,97.47330519,21.5,,,,,-39.5,,,2.9274,650000,,,2.3258
201705,94611,"oakland, ca",894,908,,,90.51403,93.07797368,87.95008691,25.5,,,,,-35.5,,,1.8468,1137050,,,4.0687
201705,94553,"martinez, ca",700,275,,,96.029923,95.43084182,96.62900422,22,,,,,-39,,,2.7177,630550,,,2.2562
201705,94582,"san ramon, ca",2023,1269,,,87.77626,92.39508319,83.1574373,26.5,,,,,-34.5,,,1.6452,1134050,,,4.058
201705,94803,"el sobrante, ca",4742,525,,,93.624286,92.74273653,94.50583561,26,,,,,-35,,,2.3629,549050,,,1.9646
201705,94523,"pleasant hill, ca",2019,205,,,96.827663,94.36304942,99.29227713,23.5,,,,,-37.5,,,3.8387,714550,,,2.5568
201705,95129,"san jose, ca",1950,1803,,,84.160045,98.84529426,69.47479513,13.5,,,,,-47.5,,,1.2581,1364050,,,4.881
201705,94303,"palo alto, ca",2385,1046,,,89.461758,95.43084182,83.49267445,22,,,,,-39,,,1.6613,1594050,,,5.7041
201705,94588,"pleasanton, ca",3268,389,,,94.794512,96.6538366,92.93518748,19.5,,,,,-41.5,,,2.1855,999045,,,3.5749
201705,94587,"union city, ca",338,173,,,97.249814,99.16190713,95.33772039,12,,,,,-49,,,2.4758,784050,,,2.8055
201705,94518,"concord, ca",3998,26,,,99.08741,98.60938664,99.56543333,14.5,,,,,-46.5,,,4.1371,644550,,,2.3063
201705,94597,"walnut creek, ca",3891,639,,,92.745841,90.45815744,95.03352371,29,,,,,-32,,,2.4274,817550,,,2.9254
201705,94544,"hayward, ca",242,227,,,96.523467,96.36826422,96.67866898,20,,,,,-41,,,2.7339,562550,,,2.0129
201705,94596,"walnut creek, ca",4700,63,,,98.618699,99.16190713,98.07549044,12,,,,,-49,,,3.0887,1050045,,,3.7574
201704,94582,"san ramon, ca",2023,649,,,92.554864,94.94435012,90.1653776,24,,,,,-41,,,1.9846,1129950,,,4.1102
201704,94552,"castro valley, ca",8047,624,,,92.730931,90.01446268,95.44739986,31,,,,,-34,,,2.5077,1090050,,,3.9651
201704,94520,"concord, ca",2603,287,,,95.827831,93.58611583,98.06954663,27,,,,,-38,,,3.1385,480000,,,1.7459
201704,94519,"concord, ca",6594,42,,,98.899579,98.78010438,99.01905301,15,,,,,-50,,,3.6462,550050,,,2.0007
201704,94553,"martinez, ca",700,128,,,97.447023,96.17682198,98.71722317,22,,,,,-43,,,3.4308,629050,,,2.2881
201704,94507,"alamo, ca",7738,1084,,,89.16871,82.82713953,95.51028108,38,,,,,-27,,,2.5077,1999050,,,7.2717
201704,94595,"walnut creek, ca",4345,1323,,,87.426901,90.01446268,84.83933849,31,,,,,-34,,,1.6923,549950,,,2.0004
201704,94565,"pittsburg, ca",75,329,,,95.349934,94.46016475,96.2397032,25,,,,,-40,,,2.6462,410050,,,1.4915
201704,94087,"sunnyvale, ca",480,1564,,,85.707099,98.07583475,73.33836383,17,,,,,-48,,,1.3385,1750050,,,6.366
201704,95126,"san jose, ca",1777,865,,,90.828774,98.07583475,83.58171414,17,,,,,-48,,,1.6462,799050,,,2.9065
201704,94596,"walnut creek, ca",4700,265,,,96.069924,96.85593913,95.2839087,21,,,,,-44,,,2.4769,1080050,,,3.9287
201704,94603,"oakland, ca",4769,3938,,,71.379614,62.34672703,80.41250079,53,,,,,-12,,,1.5385,399938,,,1.4547
201704,94619,"oakland, ca",4588,244,,,96.330881,98.07583475,94.58592718,17,,,,,-48,,,2.3846,700050,,,2.5464
201704,94610,"oakland, ca",1626,178,,,97.032007,99.58498397,94.47902911,9,,,,,-56,,,2.3692,895050,,,3.2557
201704,94597,"walnut creek, ca",3891,456,,,94.145759,94.94435012,93.3471672,24,,,,,-41,,,2.2462,799050,,,2.9065
201704,94306,"palo alto, ca",3515,1126,,,88.932906,98.41539332,79.45041816,16,,,,,-49,,,1.5077,2550050,,,9.2761
201704,94546,"castro valley, ca",1110,121,,,97.5382,95.56058605,99.51581463,23,,,,,-42,,,4.0923,719050,,,2.6155
201704,94523,"pleasant hill, ca",2019,93,,,97.906055,96.17682198,99.63528894,22,,,,,-43,,,4.4462,695050,,,2.5282
201704,94551,"livermore, ca",1974,20,,,99.298874,98.78010438,99.81764447,15,,,,,-50,,,4.9538,680050,,,2.4736
201704,95050,"santa clara, ca",1758,1341,,,87.304282,97.21436207,77.39420235,20,,,,,-45,,,1.4462,950050,,,3.4558
201704,94607,"oakland, ca",3432,5035,,,65.908948,76.87228825,54.94560775,43,,,,,-22,,,0.9846,679050,,,2.47
201704,94531,"antioch, ca",2632,56,,,98.758096,98.78010438,98.73608753,15,,,,,-50,,,3.4462,450049,,,1.637
201704,94303,"palo alto, ca",2385,702,,,92.168144,97.3401245,86.99616425,19,,,,,-46,,,1.8,1298938,,,4.7249
201704,94605,"oakland, ca",1418,288,,,95.818399,95.56058605,96.07621204,23,,,,,-42,,,2.6154,524050,,,1.9061
201704,94544,"hayward, ca",242,112,,,97.679683,97.3401245,98.01924165,19,,,,,-46,,,3.1231,550050,,,2.0007
201704,94804,"richmond, ca",1901,2627,,,78.94108,78.72728416,79.15487644,42,,,,,-23,,,1.4923,400050,,,1.4551
201704,94550,"livermore, ca",864,154,,,97.18921,95.56058605,98.81783311,23,,,,,-42,,,3.4923,960000,,,3.492
201704,94541,"hayward, ca",334,535,,,93.457209,91.99522103,94.91919764,29,,,,,-36,,,2.4308,570050,,,2.0735
201704,94578,"san leandro, ca",1838,359,,,95.126706,91.99522103,98.25819028,29,,,,,-36,,,3.2308,572050,,,2.0808
201704,94563,"orinda, ca",6671,1207,,,88.398415,88.09658555,88.70024524,33,,,,,-32,,,1.8923,2295050,,,8.3485
201704,94025,"menlo park, ca",1330,1854,,,83.650883,93.7810476,73.52071936,26,,,,,-39,,,1.3385,2150050,,,7.821
201704,94621,"oakland, ca",4713,458,,,94.126894,95.56058605,92.69320254,23,,,,,-42,,,2.1846,365050,,,1.3278
201704,94806,"san pablo, ca",573,452,,,94.196064,91.99522103,96.39690624,29,,,,,-36,,,2.6769,429050,,,1.5606
201704,94609,"oakland, ca",4363,1223,,,88.282085,98.07583475,78.48833553,17,,,,,-48,,,1.4769,799050,,,2.9065
201704,94801,"richmond, ca",4554,3408,,,74.375904,75.2688172,73.48299063,44,,,,,-21,,,1.3385,380050,,,1.3823
201704,95051,"santa clara, ca",416,742,,,91.822298,99.45922153,84.18537383,10,,,,,-55,,,1.6769,1149050,,,4.1797
201704,94509,"antioch, ca",384,391,,,94.809156,93.08935421,96.5289568,28,,,,,-37,,,2.6923,387050,,,1.4078
201704,94521,"concord, ca",1439,125,,,97.513048,96.85593913,98.17015657,21,,,,,-44,,,3.1692,625050,,,2.2736
201704,94611,"oakland, ca",894,411,,,94.629944,94.46016475,94.79972332,25,,,,,-40,,,2.4,1225050,,,4.4562
201704,94608,"emeryville, ca",1753,600,,,92.966736,98.07583475,87.85763692,17,,,,,-48,,,1.8462,598050,,,2.1753
201704,94568,"dublin, ca",1043,332,,,95.343646,95.56058605,95.12670565,23,,,,,-42,,,2.4462,929050,,,3.3794
